Time,hares,foxes
96,341.03568,103.13792
96.1,340.64774,102.388176
96.2,340.27298,101.6437
96.3,339.91122,100.90445
96.4,339.56238,100.170395
96.5,339.2263,99.44151
96.6,338.90283,98.71777
96.7,338.5919,97.99914
96.8,338.29333,97.28559
96.9,338.00708,96.5771
97,337.733,95.873634
97.1,337.47095,95.17516
97.2,337.22083,94.48166
97.3,336.98254,93.79309
97.4,336.756,93.109436
97.5,336.54105,92.430664
97.6,336.33762,91.756744
97.7,336.1456,91.08765
97.8,335.96487,90.42335
97.9,335.79538,89.76381
98,335.637,89.10901
98.1,335.48962,88.458916
98.2,335.35318,87.81351
98.3,335.22757,87.17275
98.4,335.1127,86.53662
98.5,335.00848,85.905075
98.6,334.91483,85.27811
98.7,334.8317,84.65567
98.8,334.7589,84.03775
98.9,334.69647,83.42431
99,334.6443,82.81532
99.1,334.60223,82.21076
99.2,334.57028,81.610596
99.3,334.54834,81.0148
99.4,334.53632,80.423355
99.5,334.53415,79.83622
99.6,334.54178,79.25337
99.7,334.5591,78.67478
99.8,334.5861,78.10043
99.9,334.62265,77.53028
100,334.6687,76.96431
100.1,334.7242,76.40249
100.2,334.7891,75.844795
100.3,334.8633,75.29119
100.4,334.94678,74.74167
100.5,335.0394,74.19618
100.6,335.1412,73.65471
100.7,335.25204,73.11723
100.8,335.37192,72.58372
100.9,335.50076,72.054146
101,335.6385,71.52848
101.1,335.78506,71.0067
101.2,335.94046,70.48878
101.3,336.10458,69.97469
101.4,336.2774,69.46442
101.5,336.45886,68.95792
101.6,336.6489,68.45518
101.7,336.84747,67.95617
101.8,337.05457,67.46087
101.9,337.2701,66.969246
102,337.49405,66.48128
102.1,337.72635,65.99695
102.2,337.96695,65.51621
102.3,338.21582,65.03907
102.4,338.47293,64.565475
102.5,338.73825,64.09542
102.6,339.0117,63.62887
102.7,339.2932,63.1658
102.8,339.58282,62.706192
102.9,339.8805,62.25002
103,340.18613,61.79726
103.1,340.4997,61.347885
103.2,340.8212,60.90188
103.3,341.1506,60.459213
103.4,341.48782,60.019863
103.5,341.8329,59.583805
103.6,342.1857,59.151024
103.7,342.5463,58.721485
103.8,342.91458,58.295177
103.9,343.29056,57.87207
104,343.67422,57.45214
104.1,344.06546,57.03537
104.2,344.46432,56.621735
104.3,344.87076,56.211212
104.4,345.28473,55.803783
104.5,345.7062,55.39942
104.6,346.1352,54.998104
104.7,346.5716,54.599815
104.8,347.01547,54.20453
104.9,347.46674,53.812225
105,347.9254,53.422882
105.1,348.39142,53.036476
105.2,348.86478,52.652992
105.3,349.34546,52.272404
105.4,349.83344,51.89469
105.5,350.32867,51.519836
105.6,350.83115,51.14782
105.7,351.34088,50.778614
105.8,351.85782,50.4122
105.9,352.38196,50.048565
106,352.91324,49.687683
106.1,353.4517,49.329536
106.2,353.99728,48.974102
106.3,354.55002,48.62136
106.4,355.1098,48.271297
106.5,355.67673,47.92389
106.6,356.25067,47.579113
106.7,356.8317,47.236958
106.8,357.41977,46.8974
106.9,358.01486,46.56042
107,358.61694,46.225998
107.1,359.22604,45.89412
107.2,359.84213,45.564762
107.3,360.46515,45.237907
107.4,361.09515,44.91354
107.5,361.73212,44.59164
107.6,362.376,44.272186
107.7,363.0268,43.955166
107.8,363.6845,43.640556
107.9,364.34912,43.328342
108,365.02063,43.01851
108.1,365.69904,42.711033
108.2,366.3843,42.4059
108.3,367.07642,42.10309
108.4,367.7754,41.802586
108.5,368.48123,41.504375
108.6,369.19388,41.20844
108.7,369.9134,40.914757
108.8,370.6397,40.623318
108.9,371.37283,40.3341
109,372.1128,40.047085
109.1,372.85953,39.762264
109.2,373.6131,39.479618
109.3,374.37344,39.199127
109.4,375.14056,38.92078
109.5,375.9145,38.644554
109.6,376.69516,38.37044
109.7,377.48264,38.098423
109.8,378.2769,37.82848
109.9,379.07788,37.5606
110,379.88568,37.29477
110.1,380.7002,37.030968
110.2,381.5215,36.76918
110.3,382.34955,36.5094
110.4,383.18436,36.251602
110.5,384.02594,35.995773
110.6,384.87424,35.741905
110.7,385.7293,35.48998
110.8,386.59113,35.239975
110.9,387.4597,34.991886
111,388.33502,34.745697
111.1,389.21707,34.50139
111.2,390.1059,34.258953
111.3,391.00146,34.01837
111.4,391.90378,33.77963
111.5,392.81287,33.542717
111.6,393.7287,33.307617
111.7,394.65128,33.074314
111.8,395.58063,32.8428
111.9,396.51672,32.61306
112,397.4596,32.38508
112.1,398.40924,32.15884
112.2,399.36563,31.934338
112.3,400.3288,31.711554
112.4,401.29877,31.490477
112.5,402.27548,31.271091
112.6,403.259,31.053389
112.7,404.2493,30.837353
112.8,405.2464,30.622972
112.9,406.2503,30.410233
113,407.261,30.199125
113.1,408.2785,29.989634
113.2,409.30283,29.781748
113.3,410.33395,29.575457
113.4,411.37192,29.370745
113.5,412.4167,29.167603
113.6,413.46832,28.966017
113.7,414.5268,28.765974
113.8,415.5921,28.567467
113.9,416.6643,28.370481
114,417.74335,28.175005
114.1,418.82925,27.981026
114.2,419.92206,27.788534
114.3,421.02173,27.597519
114.4,422.1283,27.407967
114.5,423.2418,27.219868
114.6,424.36218,27.03321
114.7,425.4895,26.847986
114.8,426.62375,26.664179
114.9,427.76495,26.481783
115,428.9131,26.300783
115.1,430.06818,26.121172
115.2,431.23022,25.942938
115.3,432.3993,25.76607
115.4,433.57532,25.590557
115.5,434.75836,25.416391
115.6,435.9484,25.243559
115.7,437.14545,25.072052
115.8,438.34955,24.90186
115.9,439.56067,24.732973
116,440.77887,24.56538
116.1,442.00412,24.39907
116.2,443.23645,24.234037
116.3,444.4759,24.07027
116.4,445.7224,23.907757
116.5,446.97604,23.746489
116.6,448.23682,23.586458
116.7,449.5047,23.427652
116.8,450.77975,23.270065
116.9,452.06198,23.113686
117,453.35138,22.958504
117.1,454.64798,22.804512
117.2,455.95178,22.651701
117.3,457.2628,22.50006
117.4,458.58102,22.34958
117.5,459.90652,22.200254
117.6,461.2393,22.052073
117.7,462.5793,21.905027
117.8,463.92664,21.759108
117.9,465.28128,21.614307
118,466.64322,21.470615
118.1,468.0125,21.328024
118.2,469.38916,21.186525
118.3,470.77316,21.046112
118.4,472.16455,20.906773
118.5,473.56332,20.768501
118.6,474.96954,20.631289
118.7,476.38318,20.495127
118.8,477.80426,20.36001
118.9,479.23282,20.225925
119,480.66882,20.092869
119.1,482.11237,19.960833
119.2,483.56342,19.829805
119.3,485.02197,19.699781
119.4,486.4881,19.570755
119.5,487.9618,19.442717
119.6,489.44308,19.315657
119.7,490.93195,19.189571
119.8,492.42847,19.06445
119.9,493.93262,18.940287
120,495.4444,18.817074
120.1,496.9639,18.694805
120.2,498.49106,18.573471
120.3,500.02594,18.453068
120.4,501.56857,18.333584
120.5,503.11896,18.215015
120.6,504.6771,18.097355
120.7,506.24304,17.980595
120.8,507.8168,17.864727
120.9,509.39838,17.749748
121,510.98782,17.635647
121.1,512.58514,17.522419
121.2,514.1903,17.410059
121.3,515.80347,17.298557
121.4,517.4245,17.187908
121.5,519.0535,17.078108
121.6,520.6905,16.969145
121.7,522.33545,16.861017
121.8,523.98846,16.753716
121.9,525.64954,16.647236
122,527.3186,16.54157
122.1,528.9958,16.436712
122.2,530.6811,16.332657
122.3,532.3745,16.229397
122.4,534.0761,16.126926
122.5,535.7858,16.02524
122.6,537.5038,15.924332
122.7,539.2299,15.824194
122.8,540.96436,15.724823
122.9,542.707,15.626211
123,544.45795,15.528354
123.1,546.2172,15.431244
123.2,547.9848,15.334877
123.3,549.7608,15.239247
123.4,551.5451,15.144348
123.5,553.3379,15.050176
123.6,555.13904,14.956722
123.7,556.94867,14.863983
123.8,558.7668,14.771954
123.9,560.5934,14.680627
124,562.4286,14.589999
124.1,564.2723,14.500064
124.2,566.1246,14.410816
124.3,567.9854,14.32225
124.4,569.855,14.234362
124.5,571.73315,14.147145
124.6,573.62,14.0605955
124.7,575.51556,13.974708
124.8,577.41986,13.889476
124.9,579.33295,13.804895
125,581.25476,13.720963
125.1,583.1854,13.6376705
125.2,585.12494,13.555016
125.3,587.0733,13.472993
125.4,589.0306,13.391597
125.5,590.99677,13.3108225
125.6,592.97186,13.230667
125.7,594.956,13.151124
125.8,596.9491,13.072188
125.9,598.95123,12.993857
126,600.96246,12.916124
126.1,602.9827,12.838986
126.2,605.01215,12.762438
126.3,607.0507,12.686476
126.4,609.09845,12.6110935
126.5,611.1554,12.536288
126.6,613.22156,12.462055
126.7,615.29694,12.38839
126.8,617.38165,12.315288
126.9,619.4757,12.242745
127,621.5791,12.170758
127.1,623.69183,12.099321
127.2,625.81396,12.028432
127.3,627.9456,11.958084
127.4,630.0867,11.888275
127.5,632.23724,11.819
127.6,634.39734,11.750256
127.7,636.567,11.682037
127.8,638.7462,11.614342
127.9,640.9351,11.547164
128,643.1336,11.480501
128.1,645.34186,11.414349
128.2,647.55975,11.348703
128.3,649.7874,11.283561
128.4,652.0249,11.218917
128.5,654.27216,11.154769
128.6,656.52924,11.091113
128.7,658.7962,11.027945
128.8,661.0731,10.9652605
128.9,663.3599,10.903057
129,665.65674,10.841331
129.1,667.96356,10.780078
129.2,670.2804,10.7192955
129.3,672.6073,10.658978
129.4,674.94434,10.599126
129.5,677.2915,10.539732
129.6,679.6488,10.480794
129.7,682.01636,10.422309
129.8,684.39417,10.364273
129.9,686.7822,10.306684
130,689.18054,10.2495365
130.1,691.5893,10.192828
130.2,694.00836,10.136557
130.3,696.43787,10.080718
130.4,698.8778,10.025309
130.5,701.32825,9.970326
130.6,703.7892,9.915767
130.7,706.26074,9.861628
130.8,708.7428,9.807905
130.9,711.23553,9.754597
131,713.73895,9.701699
131.1,716.25305,9.64921
131.2,718.77783,9.597125
131.3,721.3134,9.545443
131.4,723.85986,9.494159
131.5,726.4171,9.443272
131.6,728.9852,9.3927765
131.7,731.5643,9.342672
131.8,734.15424,9.292955
131.9,736.75525,9.243623
132,739.3673,9.194673
132.1,741.9904,9.1461
132.2,744.6246,9.097905
132.3,747.26996,9.050082
132.4,749.92645,9.002631
132.5,752.59424,8.955547
132.6,755.27325,8.908829
132.7,757.96356,8.8624735
132.8,760.6652,8.816478
132.9,763.3783,8.77084
133,766.1027,8.725557
133.1,768.8386,8.680626
133.2,771.58606,8.6360445
133.3,774.345,8.591811
133.4,777.11554,8.547922
133.5,779.89764,8.5043745
133.6,782.69147,8.461167
133.7,785.49695,8.418298
133.8,788.3142,8.375763
133.9,791.1432,8.333561
134,793.9841,8.291689
134.1,796.83673,8.250144
134.2,799.70135,8.208925
134.3,802.5779,8.16803
134.4,805.46643,8.127455
134.5,808.367,8.087198
134.6,811.27966,8.047258
134.7,814.2044,8.007633
134.8,817.1413,7.9683194
134.9,820.09045,7.929315
135,823.05176,7.8906183
135.1,826.02545,7.852227
135.2,829.0114,7.814139
135.3,832.0097,7.776352
135.4,835.0205,7.738864
135.5,838.0437,7.701673
135.6,841.0794,7.664777
135.7,844.1277,7.6281734
135.8,847.18854,7.5918603
135.9,850.262,7.555836
136,853.3482,7.520099
136.1,856.4471,7.484647
136.2,859.5588,7.4494767
136.3,862.6833,7.414588
136.4,865.8206,7.379978
136.5,868.9709,7.3456454
136.6,872.1341,7.3115873
136.7,875.3103,7.277803
136.8,878.4995,7.24429
136.9,881.7019,7.211046
137,884.91736,7.17807
137.1,888.14606,7.1453605
137.2,891.38794,7.1129146
137.3,894.6431,7.080731
137.4,897.9116,7.048808
137.5,901.1935,7.0171437
137.6,904.48883,6.985737
137.7,907.7976,6.954585
137.8,911.1199,6.9236875
137.9,914.45575,6.8930416
138,917.8052,6.862646
138.1,921.16833,6.832499
138.2,924.54517,6.8025994
138.3,927.9358,6.772945
138.4,931.3402,6.743534
138.5,934.7585,6.714366
138.6,938.1907,6.685438
138.7,941.6368,6.6567497
138.8,945.0969,6.6282988
138.9,948.57117,6.600084
139,952.05945,6.572103
139.1,955.56195,6.544356
139.2,959.0786,6.5168395
139.3,962.60956,6.489554
139.4,966.1548,6.4624963
139.5,969.7144,6.435666
139.6,973.28845,6.4090614
139.7,976.87695,6.3826814
139.8,980.48,6.356524
139.9,984.0976,6.330588
140,987.7298,6.304872
140.1,991.3767,6.2793746
140.2,995.0383,6.254095
140.3,998.7147,6.229031
140.4,1002.40594,6.204182
140.5,1006.11206,6.179547
140.6,1009.8331,6.155123
140.7,1013.56915,6.1309104
140.8,1017.3203,6.1069074
140.9,1021.0865,6.0831127
141,1024.8678,6.059525
141.1,1028.6644,6.036143
141.2,1032.4763,6.0129657
141.3,1036.3035,5.9899917
141.4,1040.146,5.96722
141.5,1044.0039,5.944649
141.6,1047.8774,5.922278
141.7,1051.7664,5.900106
141.8,1055.671,5.8781314
141.9,1059.5913,5.856353
142,1063.5272,5.8347697
142.1,1067.4789,5.813381
142.2,1071.4465,5.7921853
142.3,1075.4299,5.7711816
142.4,1079.4293,5.7503686
142.5,1083.4447,5.729746
142.6,1087.4761,5.7093115
142.7,1091.5237,5.6890655
142.8,1095.5873,5.6690054
142.9,1099.6672,5.649132
143,1103.7634,5.6294427
143.1,1107.876,5.609937
143.2,1112.005,5.590615
143.3,1116.1504,5.5714736
143.4,1120.3124,5.5525136
143.5,1124.4908,5.533734
143.6,1128.686,5.5151324
143.7,1132.898,5.4967093
143.8,1137.1265,5.4784636
143.9,1141.372,5.460394
144,1145.6343,5.4424996
144.1,1149.9136,5.42478
144.2,1154.2098,5.4072337
144.3,1158.5231,5.38986
144.4,1162.8536,5.3726587
144.5,1167.2012,5.3556285
144.6,1171.566,5.338768
144.7,1175.9482,5.3220773
144.8,1180.3479,5.3055553
144.9,1184.7649,5.2892013
145,1189.1993,5.273014
145.1,1193.6514,5.2569933
145.2,1198.1211,5.241138
145.3,1202.6084,5.2254477
145.4,1207.1135,5.2099214
145.5,1211.6365,5.1945586
145.6,1216.1772,5.1793585
145.7,1220.736,5.16432
145.8,1225.3127,5.149443
145.9,1229.9076,5.134727
146,1234.5205,5.12017
146.1,1239.1516,5.105773
146.2,1243.801,5.0915346
146.3,1248.4688,5.077454
146.4,1253.1549,5.0635304
146.5,1257.8595,5.049764
146.6,1262.5826,5.036154
146.7,1267.3243,5.022699
146.8,1272.0847,5.009399
146.9,1276.8638,4.996253
147,1281.6617,4.9832616
147.1,1286.4784,4.9704227
147.2,1291.3141,4.957737
147.3,1296.1688,4.9452033
147.4,1301.0425,4.9328213
147.5,1305.9354,4.9205904
147.6,1310.8474,4.90851
147.7,1315.7787,4.89658
147.8,1320.7294,4.8848
147.9,1325.6995,4.873169
148,1330.689,4.861686
148.1,1335.698,4.8503523
148.2,1340.7267,4.839166
148.3,1345.775,4.828127
148.4,1350.8431,4.8172355
148.5,1355.9312,4.80649
148.6,1361.039,4.795891
148.7,1366.1667,4.785438
148.8,1371.3146,4.7751303
148.9,1376.4824,4.7649674
149,1381.6705,4.7549496
149.1,1386.8788,4.745076
149.2,1392.1074,4.7353463
149.3,1397.3566,4.725761
149.4,1402.626,4.7163186
149.5,1407.916,4.7070193
149.6,1413.2267,4.697863
149.7,1418.558,4.688849
149.8,1423.91,4.679978
149.9,1429.2828,4.6712484
150,1434.6766,4.6626606
150.1,1440.0913,4.6542144
150.2,1445.5271,4.6459093
150.3,1450.984,4.637746
150.4,1456.462,4.629723
150.5,1461.9614,4.621841
150.6,1467.482,4.6140995
150.7,1473.0242,4.6064982
150.8,1478.5878,4.599037
150.9,1484.173,4.5917163
151,1489.7797,4.5845356
151.1,1495.4082,4.577494
151.2,1501.0585,4.570593
151.3,1506.7306,4.563831
151.4,1512.4247,4.5572085
151.5,1518.1407,4.5507255
151.6,1523.879,4.5443816
151.7,1529.6393,4.5381775
151.8,1535.422,4.532112
151.9,1541.2269,4.5261865
152,1547.0542,4.5203996
152.1,1552.904,4.5147524
152.2,1558.7764,4.509244
152.3,1564.6714,4.5038753
152.4,1570.589,4.4986453
152.5,1576.5295,4.4935546
152.6,1582.4929,4.4886036
152.7,1588.4791,4.483792
152.8,1594.4885,4.4791193
152.9,1600.5209,4.4745865
153,1606.5765,4.4701934
153.1,1612.6554,4.4659405
153.2,1618.7576,4.461827
153.3,1624.8832,4.457854
153.4,1631.0323,4.4540205
153.5,1637.2051,4.450328
153.6,1643.4014,4.446776
153.7,1649.6215,4.4433646
153.8,1655.8654,4.440094
153.9,1662.1332,4.436965
154,1668.425,4.433977
154.1,1674.7408,4.431131
154.2,1681.0808,4.4284267
154.3,1687.4451,4.425865
154.4,1693.8336,4.4234457
154.5,1700.2466,4.421169
154.6,1706.684,4.4190354
154.7,1713.1459,4.4170456
154.8,1719.6324,4.4151993
154.9,1726.1437,4.413497
155,1732.6797,4.4119396
155.1,1739.2407,4.410527
155.2,1745.8265,4.4092603
155.3,1752.4375,4.4081388
155.4,1759.0736,4.4071636
155.5,1765.7349,4.4063354
155.6,1772.4215,4.405654
155.7,1779.1334,4.4051204
155.8,1785.8708,4.404735
155.9,1792.6338,4.4044986
156,1799.4224,4.404411
156.1,1806.2367,4.4044733
156.2,1813.0768,4.404686
156.3,1819.9427,4.4050493
156.4,1826.8346,4.405565
156.5,1833.7526,4.406232
156.6,1840.6967,4.407052
156.7,1847.667,4.4080257
156.8,1854.6636,4.4091535
156.9,1861.6865,4.410436
157,1868.736,4.411875
157.1,1875.812,4.4134693
157.2,1882.9147,4.4152207
157.3,1890.0441,4.4171305
157.4,1897.2002,4.4191985
157.5,1904.3832,4.4214263
157.6,1911.5933,4.4238143
157.7,1918.8303,4.4263635
157.8,1926.0946,4.4290743
157.9,1933.3861,4.4319487
158,1940.7048,4.4349866
158.1,1948.051,4.438189
158.2,1955.4247,4.441558
158.3,1962.8259,4.445093
158.4,1970.2549,4.448796
158.5,1977.7114,4.4526677
158.6,1985.1959,4.4567094
158.7,1992.7084,4.460922
158.8,2000.2487,4.4653063
158.9,2007.8171,4.469864
159,2015.4138,4.474596
159.1,2023.0387,4.479503
159.2,2030.6919,4.4845877
159.3,2038.3735,4.4898496
159.4,2046.0837,4.4952908
159.5,2053.8225,4.500912
159.6,2061.5898,4.5067153
159.7,2069.3862,4.5127015
159.8,2077.2112,4.5188727
159.9,2085.0652,4.525229
160,2092.9482,4.531773
160.1,2100.8604,4.5385056
160.2,2108.8015,4.545428
160.3,2116.7722,4.552542
160.4,2124.7722,4.5598497
160.5,2132.8015,4.567352
160.6,2140.8606,4.575051
160.7,2148.949,4.5829473
160.8,2157.0671,4.5910435
160.9,2165.2153,4.599341
161,2173.393,4.6078415
161.1,2181.601,4.616547
161.2,2189.8389,4.625459
161.3,2198.1067,4.6345797
161.4,2206.405,4.6439104
161.5,2214.7334,4.6534534
161.6,2223.0923,4.6632104
161.7,2231.4814,4.673184
161.8,2239.9014,4.6833754
161.9,2248.3518,4.693787
162,2256.8328,4.7044206
162.1,2265.3447,4.715279
162.2,2273.8875,4.726364
162.3,2282.4612,4.7376776
162.4,2291.066,4.7492223
162.5,2299.7017,4.761
162.6,2308.3687,4.773014
162.7,2317.067,4.7852654
162.8,2325.7964,4.7977576
162.9,2334.5574,4.810493
163,2343.3499,4.8234735
163.1,2352.1738,4.8367023
163.2,2361.0295,4.8501816
163.3,2369.917,4.863914
163.4,2378.8362,4.877903
163.5,2387.7874,4.8921504
163.6,2396.7703,4.906659
163.7,2405.7854,4.9214325
163.8,2414.8328,4.9364734
163.9,2423.912,4.9517846
164,2433.0237,4.9673696
164.1,2442.1677,4.9832306
164.2,2451.344,4.999371
164.3,2460.553,5.0157948
164.4,2469.7944,5.032504
164.5,2479.0684,5.0495033
164.6,2488.3752,5.066795
164.7,2497.7146,5.084383
164.8,2507.087,5.1022706
164.9,2516.4922,5.120462
165,2525.9304,5.13896
165.1,2535.4016,5.1577682
165.2,2544.906,5.1768913
165.3,2554.4434,5.1963325
165.4,2564.0142,5.216096
165.5,2573.6182,5.2361856
165.6,2583.2554,5.2566056
165.7,2592.9263,5.27736
165.8,2602.6306,5.298453
165.9,2612.3684,5.3198886
166,2622.1396,5.3416715
166.1,2631.9448,5.3638062
166.2,2641.7834,5.3862967
166.3,2651.656,5.4091487
166.4,2661.5625,5.432366
166.5,2671.5027,5.4559536
166.6,2681.477,5.4799166
166.7,2691.485,5.5042596
166.8,2701.5273,5.528988
166.9,2711.6038,5.5541067
167,2721.714,5.5796213
167.1,2731.859,5.605537
167.2,2742.0378,5.631859
167.3,2752.251,5.658593
167.4,2762.4983,5.685745
167.5,2772.7803,5.7133203
167.6,2783.0964,5.741325
167.7,2793.447,5.7697654
167.8,2803.8323,5.798647
167.9,2814.252,5.827976
168,2824.706,5.8577595
168.1,2835.195,5.8880033
168.2,2845.7183,5.918714
168.3,2856.2764,5.9498987
168.4,2866.8691,5.981564
168.5,2877.4966,6.0137167
168.6,2888.1587,6.046364
168.7,2898.8555,6.079513
168.8,2909.5872,6.1131716
168.9,2920.3535,6.1473465
169,2931.1548,6.1820464
169.1,2941.9907,6.217278
169.2,2952.8616,6.25305
169.3,2963.767,6.2893696
169.4,2974.7078,6.3262463
169.5,2985.683,6.3636875
169.6,2996.693,6.4017024
169.7,3007.738,6.4402995
169.8,3018.8179,6.4794874
169.9,3029.9326,6.5192757
170,3041.082,6.559674
170.1,3052.2664,6.6006904
170.2,3063.4856,6.6423354
170.3,3074.7395,6.6846185
170.4,3086.028,6.7275505
170.5,3097.3516,6.7711406
170.6,3108.7097,6.8153996
170.7,3120.1025,6.860338
170.8,3131.53,6.9059668
170.9,3142.992,6.9522967
171,3154.4888,6.9993396
171.1,3166.02,7.0471063
171.2,3177.5857,7.095608
171.3,3189.186,7.1448584
171.4,3200.8206,7.194868
171.5,3212.4895,7.24565
171.6,3224.1929,7.2972164
171.7,3235.9304,7.349581
171.8,3247.702,7.4027557
171.9,3259.5078,7.456755
172,3271.3474,7.5115924
172.1,3283.2212,7.5672817
172.2,3295.1287,7.623837
172.3,3307.07,7.681273
172.4,3319.045,7.7396045
172.5,3331.0535,7.7988462
172.6,3343.0955,7.859014
172.7,3355.171,7.9201236
172.8,3367.2795,7.982191
172.9,3379.4214,8.045233
173,3391.596,8.109265
173.1,3403.8037,8.174306
173.2,3416.044,8.240371
173.3,3428.3171,8.30748
173.4,3440.6226,8.375649
173.5,3452.9602,8.444899
173.6,3465.33,8.515247
173.7,3477.732,8.586713
173.8,3490.1658,8.659316
173.9,3502.631,8.733076
174,3515.1277,8.808015
174.1,3527.6558,8.884152
174.2,3540.2148,8.96151
174.3,3552.805,9.04011
174.4,3565.4255,9.119973
174.5,3578.0767,9.201123
174.6,3590.7578,9.283584
174.7,3603.469,9.367378
174.8,3616.21,9.45253
174.9,3628.9805,9.539064
175,3641.78,9.627007
175.1,3654.6086,9.716381
175.2,3667.4658,9.807216
175.3,3680.3516,9.899537
175.4,3693.2651,9.993372
175.5,3706.2068,10.088748
175.6,3719.1755,10.185694
175.7,3732.1716,10.284239
175.8,3745.1946,10.384413
175.9,3758.244,10.486246
176,3771.3196,10.58977
176.1,3784.4207,10.695016
176.2,3797.5474,10.802015
176.3,3810.6987,10.910802
176.4,3823.875,11.02141
176.5,3837.0752,11.133874
176.6,3850.2993,11.248228
176.7,3863.5466,11.364509
176.8,3876.8167,11.482753
176.9,3890.1094,11.602997
177,3903.4238,11.725281
177.1,3916.7595,11.849643
177.2,3930.1165,11.976123
177.3,3943.4937,12.104762
177.4,3956.8906,12.235602
177.5,3970.3071,12.368686
177.6,3983.7422,12.504056
177.7,3997.1956,12.641757
177.8,4010.6665,12.781836
177.9,4024.1543,12.924336
178,4037.6584,13.069309
178.1,4051.1785,13.2168
178.2,4064.7134,13.366859
178.3,4078.2627,13.519539
178.4,4091.8254,13.674888
178.5,4105.4014,13.832961
178.6,4118.9893,13.993812
178.7,4132.589,14.1574955
178.8,4146.199,14.324067
178.9,4159.8193,14.493587
179,4173.448,14.66611
179.1,4187.086,14.8417
179.2,4200.7305,15.020414
179.3,4214.382,15.20232
179.4,4228.0386,15.387479
179.5,4241.6997,15.575956
179.6,4255.3647,15.767819
179.7,4269.0327,15.963137
179.8,4282.702,16.161978
179.9,4296.372,16.364414
180,4310.042,16.570518
180.1,4323.71,16.780367
180.2,4337.376,16.994034
180.3,4351.0376,17.211596
180.4,4364.695,17.433134
180.5,4378.3457,17.65873
180.6,4391.9897,17.888466
180.7,4405.625,18.122425
180.8,4419.25,18.360697
180.9,4432.8643,18.603369
181,4446.466,18.850529
181.1,4460.0537,19.102272
181.2,4473.626,19.358692
181.3,4487.182,19.619884
181.4,4500.719,19.885948
181.5,4514.237,20.156982
181.6,4527.7334,20.43309
181.7,4541.207,20.714378
181.8,4554.656,21.000952
181.9,4568.078,21.29292
182,4581.473,21.590393
182.1,4594.838,21.893488
182.2,4608.1714,22.20232
182.3,4621.471,22.517008
182.4,4634.7363,22.837671
182.5,4647.964,23.164438
182.6,4661.1523,23.497429
182.7,4674.3,23.836779
182.8,4687.4043,24.182615
182.9,4700.4634,24.535074
183,4713.4746,24.894293
183.1,4726.4365,25.26041
183.2,4739.346,25.63357
183.3,4752.2017,26.013918
183.4,4765.0005,26.401604
183.5,4777.7407,26.796778
183.6,4790.419,27.199594
183.7,4803.033,27.610212
183.8,4815.581,28.028791
183.9,4828.0596,28.455498
184,4840.4663,28.890497
184.1,4852.798,29.333961
184.2,4865.0522,29.786062
184.3,4877.2266,30.246979
